gene_IDs,DMSO,BPA
ENSG00000173465,8.699852692,8.754679469
ENSG00000170571,9.222567988,9.10699277
ENSG00000172901,4.02058358,4.075626724
ENSG00000030304,3.313446576,3.378839769
ENSG00000115112,2.756035458,2.807013159
ENSG00000128311,15.29595422,15.35260582
ENSG00000172081,7.779747152,7.838868545
ENSG00000133661,4.760452431,4.922849219
ENSG00000249471,6.819575484,6.826624659
ENSG00000204091,2.501873874,3.262636927
ENSG00000071564,7.909867017,8.05710258
ENSG00000207008,8.91260003,8.632366266
ENSG00000249364,7.672210795,7.847528985
ENSG00000131697,1.957317901,2.591181574
ENSG00000284607,6.52152545,6.571630899
ENSG00000262766,2.652503526,1.525637566
ENSG00000104432,4.676652344,4.715219958
ENSG00000153827,10.26087656,10.19514335
ENSG00000171992,5.911657914,6.045815505
ENSG00000135655,8.20365804,7.995489637
ENSG00000179818,4.830077104,5.158581916
ENSG00000231683,2.048155664,2.060306086
ENSG00000105426,10.2540172,10.25514842
ENSG00000051128,10.04070971,10.10788233
ENSG00000277147,6.344189541,6.334494947
ENSG00000113905,11.9636846,12.02692753
ENSG00000154358,1.56021972,2.007988325
ENSG00000172613,3.104678782,2.816267314
ENSG00000232112,11.00586256,11.03128941
ENSG00000071243,5.150095916,5.431586451
ENSG00000173064,7.760484213,7.900267155
ENSG00000270084,3.20096581,3.285158499
ENSG00000141002,10.71921131,10.75144788
ENSG00000134115,3.946185848,3.824640093
ENSG00000181090,4.218429364,4.249270154
ENSG00000163975,2.548515966,2.100946346
ENSG00000264296,2.449180742,2.463282383
ENSG00000272288,8.390542032,8.376511567
ENSG00000205710,5.674772748,5.831450278
ENSG00000235437,3.989835814,1.642085893
ENSG00000142599,5.238310132,4.911846064
ENSG00000068724,8.203401289,8.218765592
ENSG00000179743,7.88403964,7.913373771
ENSG00000158669,7.725368981,7.837085984
ENSG00000163697,6.871571299,6.862314995
ENSG00000086300,5.181384908,4.953070964
ENSG00000127481,2.053106041,2.281250694
ENSG00000080910,10.66187227,10.59595707
ENSG00000151655,10.53980272,10.58226289
ENSG00000103876,11.43053483,11.47434611
ENSG00000185133,2.753663075,1.548479947
ENSG00000250397,5.205043283,5.460407838
ENSG00000188559,2.875636343,2.665272459
ENSG00000282995,5.468592631,5.598398401
ENSG00000104885,4.519363628,4.72714483
ENSG00000054793,8.984557003,8.9670294
ENSG00000160445,10.33681562,10.42147293
ENSG00000088340,3.587098809,3.391761303
ENSG00000259054,7.075811308,5.967138676
ENSG00000100417,9.11162605,9.283094567
ENSG00000143355,2.876434904,1.806453505
ENSG00000105983,8.255823367,8.383538095
ENSG00000266256,6.879634918,5.851430852
ENSG00000278175,5.085292631,5.098199364
ENSG00000230798,11.41266678,11.50538836
ENSG00000112238,6.537548277,5.83777258
ENSG00000139318,7.685792845,7.652625271
ENSG00000108651,7.650778214,7.509976234
ENSG00000135636,5.320761056,5.357877564
ENSG00000140688,9.133674505,9.189495707
ENSG00000116273,8.245003919,8.300895865
ENSG00000183723,9.76982457,9.748941224
ENSG00000215417,4.053877749,3.949367455
ENSG00000243636,3.686614925,3.992952422
ENSG00000160999,6.234810478,6.201434336
ENSG00000144476,9.485404068,9.54441239
ENSG00000124104,3.67341665,3.880792819
ENSG00000214293,5.234814205,5.271698539
ENSG00000186951,8.657851435,8.654429898
ENSG00000100221,10.33216472,10.41196484
ENSG00000101213,2.966964595,3.229384663
ENSG00000277715,4.295088592,4.638722064
ENSG00000105618,8.041633637,8.081409665
ENSG00000197301,2.806283012,3.516930098
ENSG00000071189,9.764037983,9.713781837
ENSG00000109332,10.72754172,10.75008451
ENSG00000114268,6.880175312,7.28242448
ENSG00000188690,2.975459308,3.256948823
ENSG00000235092,4.715295318,4.901678022
ENSG00000213126,10.76573133,10.71736283
ENSG00000185829,4.969438416,5.272698247
ENSG00000153936,7.145010875,7.216732249
ENSG00000254734,3.050405362,3.318185352
ENSG00000260887,6.406048114,6.628330326
ENSG00000169410,4.753412603,4.785092666
ENSG00000254231,3.395322475,3.785214466
ENSG00000236739,6.339698496,6.135737208
ENSG00000076826,6.552528374,6.684383974
ENSG00000102081,7.464258727,7.266065798
ENSG00000134153,11.782339,11.74973509
ENSG00000234779,6.276662629,6.198488948
ENSG00000227431,1.621813747,2.118338392
ENSG00000100852,5.373491692,5.407200409
ENSG00000267757,5.715918509,5.484139159
ENSG00000095951,6.144173706,6.116865014
ENSG00000117090,3.894055559,3.999161467
ENSG00000127412,3.93662402,3.826047565
ENSG00000134313,7.956386648,7.96084043
ENSG00000113194,8.579175164,8.699915443
ENSG00000025770,5.012307454,5.056483762
ENSG00000264026,4.273572537,3.955537673
ENSG00000230062,9.158434131,9.210562511
ENSG00000263613,4.430080471,3.968352169
ENSG00000275713,11.1280916,11.05838405
ENSG00000203706,7.572341513,7.515769277
ENSG00000057019,7.316236559,7.323277824
ENSG00000259067,2.872597993,1.943948067
ENSG00000168385,6.10068784,6.076904805
ENSG00000130707,13.48961192,13.4030677
ENSG00000178927,7.032118084,7.093143303
ENSG00000260205,2.761577454,1.272899242
ENSG00000226688,4.197005856,3.993535602
ENSG00000241058,6.246843144,6.360348383
ENSG00000214357,7.211493449,7.436762567
ENSG00000198918,10.73586515,10.6914301
ENSG00000117016,2.839630773,2.4928767
ENSG00000134030,9.047421142,9.174897118
ENSG00000225190,5.34150192,5.521022185
ENSG00000135540,4.658846504,4.810590548
ENSG00000248367,3.382261492,3.300388519
ENSG00000170242,4.056099609,3.905819419
ENSG00000164142,6.610052565,6.679002157
ENSG00000109436,6.916873718,6.878341472
ENSG00000231721,3.744976767,3.972366301
ENSG00000111961,6.639856847,6.720829952
ENSG00000162664,3.174901486,3.180408116
ENSG00000240542,6.150930494,5.775054079
ENSG00000176597,6.63339219,6.59314408
ENSG00000131747,5.323078566,5.710309798
ENSG00000166347,13.49625798,13.43206878
ENSG00000271614,2.443615528,2.848840702
ENSG00000078142,8.688422997,8.689897065
ENSG00000108107,14.08049361,14.11503908
ENSG00000025800,11.04230751,10.90543578
ENSG00000251624,5.720422509,5.792226914
ENSG00000198883,8.083575162,8.150972955
ENSG00000273045,2.626446134,2.682306898
ENSG00000114867,9.897145941,10.00868321
ENSG00000187609,6.700624567,6.857060714
ENSG00000224971,9.452777785,9.424568068
ENSG00000267532,3.892669533,4.27760449
ENSG00000130338,10.74793661,10.68234185
ENSG00000226057,2.736985677,2.806277737
ENSG00000116205,4.293552426,4.702201742
ENSG00000120992,9.562783937,9.519227031
ENSG00000120314,9.201711328,9.219039489
ENSG00000139163,6.048413926,6.064638005
ENSG00000085978,5.078717812,5.13015939
ENSG00000094755,3.223384025,4.085737731
ENSG00000060688,4.940663261,5.007031958
ENSG00000223991,1.490045968,2.493077562
ENSG00000139697,4.994505372,4.844704762
ENSG00000224650,3.732409434,3.813919765
ENSG00000187288,9.465972482,9.512562539
ENSG00000144736,5.829305213,5.982969689
ENSG00000136261,10.11704955,10.13565363
ENSG00000221864,5.649625784,5.800194256
ENSG00000155066,1.717529332,2.420458842
ENSG00000181450,3.853862309,4.108172704
ENSG00000171984,6.13863809,6.154697223
ENSG00000152669,6.742248244,6.831152723
ENSG00000284691,5.631741343,5.783364487
ENSG00000107077,7.778429809,7.802270993
ENSG00000279170,5.473613849,5.544670686
ENSG00000244502,2.655083012,2.510475998
ENSG00000240288,4.502190315,4.658916325
ENSG00000102032,3.028839825,3.432285086
ENSG00000138613,7.2797087,7.193447385
ENSG00000254562,4.153203732,3.860805169
ENSG00000184608,4.20306306,3.959279307
ENSG00000155719,4.863410223,4.872021556
ENSG00000177788,5.888110581,5.705497392
ENSG00000159289,5.557939616,5.832811727
ENSG00000232995,5.168405097,5.184777779
ENSG00000167165,14.18801297,14.19753059
ENSG00000235453,7.574601965,7.541125811
ENSG00000099991,4.495743401,4.746921305
ENSG00000235072,3.362008619,3.430215829
ENSG00000255495,6.64098794,6.565973089
ENSG00000198183,2.863613673,2.093938122
ENSG00000198795,2.718807476,2.658488566
ENSG00000206344,5.328606715,5.496977092
ENSG00000161807,3.496027516,3.44170397
ENSG00000033867,4.474593033,4.39302031
ENSG00000164654,9.109695801,9.086528445
ENSG00000235142,2.470643999,2.313669849
ENSG00000272282,7.312567534,7.077665965
ENSG00000234177,5.96338325,5.970076313
ENSG00000167165,11.55380534,11.5965043
ENSG00000122194,11.02729925,10.98144806
ENSG00000126261,9.113757195,9.086648405
ENSG00000213593,9.03408782,9.158488643
ENSG00000116016,12.0812129,12.10291979
ENSG00000183054,4.761152152,4.752123934
ENSG00000164096,10.37941657,10.32494237
ENSG00000087152,6.660263909,6.752374193
ENSG00000106829,3.090366358,2.962308619
ENSG00000257523,3.457545387,2.872162808
ENSG00000171984,2.956528984,3.285713024
ENSG00000230102,2.543138085,2.710512387
ENSG00000147231,7.444299917,7.42450311
ENSG00000205837,4.315816421,3.888679096
ENSG00000103888,3.962014508,4.160246539
ENSG00000260025,8.550321901,8.703245162
ENSG00000237753,4.118330687,4.046038192
ENSG00000170949,6.462581603,6.461763364
ENSG00000166762,2.559693195,2.659394014
ENSG00000196505,5.798275761,5.667571366
ENSG00000175216,8.184878877,8.205980109
ENSG00000218739,6.346578361,6.238176036
ENSG00000178162,6.031002799,6.337009929
ENSG00000149806,14.17508826,14.09664532
ENSG00000188647,9.595018377,9.543332587
ENSG00000184916,10.14637412,10.24607069
ENSG00000129559,13.51940808,13.51360373
ENSG00000004059,13.28101063,13.24796875
ENSG00000196456,7.466020104,7.482015317
ENSG00000286136,3.169231437,3.357534723
ENSG00000091542,7.42007275,7.502197259
ENSG00000161013,13.19271976,13.20819572
ENSG00000088305,3.656092533,3.797812053
ENSG00000105369,11.433204,11.55354796
ENSG00000265763,3.861061946,4.117291125
ENSG00000137824,7.769616432,7.847858288
ENSG00000230102,3.960460192,4.381518412
ENSG00000073008,4.578055684,4.786768493
ENSG00000214198,1.804001876,2.42070873
ENSG00000163870,10.52360764,10.61954949
ENSG00000185130,11.51532098,11.54272593
ENSG00000185753,8.017492081,8.050777093
ENSG00000182704,13.41146702,13.49710306
ENSG00000148719,8.737246146,8.845022317
ENSG00000140199,6.21381966,6.311585464
ENSG00000255142,3.621635919,4.251043435
ENSG00000213087,13.19650766,13.15127511
ENSG00000263327,4.534308447,4.679843747
ENSG00000147168,7.419518998,7.234804869
ENSG00000273117,6.497382949,6.402111093
ENSG00000107518,4.3191413,4.17897082
ENSG00000240922,4.027639994,4.10975511
ENSG00000173114,2.580504788,2.34935956
ENSG00000182481,11.07565354,11.16644837
ENSG00000197265,7.573287593,7.429150656
ENSG00000258244,8.404196258,8.298181248
ENSG00000171443,7.815875856,7.742990815
ENSG00000169239,5.319262881,5.350411046
ENSG00000049245,10.10020531,10.12837434
ENSG00000234327,8.913609031,8.92227898
ENSG00000116833,6.709623953,6.620456462
ENSG00000179583,2.147210325,2.435470726
ENSG00000260949,2.005975027,2.079844568
ENSG00000250993,2.509271525,1.837996873
ENSG00000085231,9.354090543,9.373874088
ENSG00000185024,9.907660892,9.909878554
ENSG00000155849,7.140139235,7.223434209
ENSG00000146540,10.07081323,10.14297489
ENSG00000196584,5.393310391,5.28053034
ENSG00000256139,5.005583098,4.662395355
ENSG00000106331,4.586455368,4.530496249
ENSG00000172057,6.093581223,5.918799897
ENSG00000174844,2.899231791,3.314950283
ENSG00000121988,5.222022783,5.213622893
ENSG00000130958,7.953695997,7.959808636
ENSG00000182552,4.887094415,4.875362913
ENSG00000088356,9.054562782,9.096428177
ENSG00000108556,5.305454179,4.23032632
ENSG00000134490,6.089222916,6.099370766
ENSG00000075856,7.607358494,7.549906703
ENSG00000197872,4.46962569,4.307740369
ENSG00000241472,2.176493339,2.500805914
ENSG00000074416,9.557083675,9.560303843
ENSG00000126524,9.601371235,9.402334587
ENSG00000175161,5.455796159,5.257374825
ENSG00000213145,6.615791303,6.472694388
ENSG00000164853,12.05903694,12.05891146
ENSG00000088387,4.542381384,4.251129392
ENSG00000125637,6.551318849,6.569537111
ENSG00000174564,6.224493213,6.207837163
ENSG00000263843,1.537895799,1.922992753
ENSG00000116584,4.062803906,3.644953701
ENSG00000281903,4.914277809,4.896715281
ENSG00000108510,8.74549357,8.627071167
ENSG00000225190,5.889843362,5.806603537
ENSG00000107890,3.418482645,3.591069876
ENSG00000198276,5.933970948,5.954996931
ENSG00000233013,5.116773577,5.145563234
ENSG00000162645,7.831812403,7.64633423
ENSG00000040341,7.735718085,7.614060735
ENSG00000197782,6.987917201,6.845857544
ENSG00000141098,8.923826512,8.857033634
ENSG00000132286,10.26494277,10.3531675
ENSG00000244184,6.526104074,6.155735585
ENSG00000079332,9.173415327,9.152185538
ENSG00000261971,6.545644396,6.584781363
ENSG00000198176,5.848288148,5.705394933
ENSG00000138600,10.25839311,10.22084846
ENSG00000146416,10.99123624,10.93984765
ENSG00000125995,12.35486136,12.2956856
ENSG00000127325,7.217661949,7.351708439
ENSG00000135931,5.701585786,5.727889189
ENSG00000010626,4.932323528,4.798238274
ENSG00000108349,9.294990513,9.374846492
ENSG00000106927,16.07932962,16.09815661
ENSG00000068383,8.979567787,8.890237801
ENSG00000251432,3.703717507,3.840386845
ENSG00000225794,4.468747283,5.212295482
ENSG00000179399,5.736594934,5.590051746
ENSG00000147262,7.099639062,7.335131209
ENSG00000248693,2.919856295,2.959045264
ENSG00000196295,3.989091927,4.227808346
ENSG00000215765,1.982428906,2.409633024
ENSG00000182004,10.67917162,10.61367613
ENSG00000242612,12.28681681,12.43240834
ENSG00000163702,8.444670203,8.558782475
ENSG00000213977,8.192871412,8.306397353
ENSG00000171174,10.40824255,10.43239955
ENSG00000187867,7.085925296,7.288601901
ENSG00000254154,4.698488914,4.885537142
ENSG00000084112,6.651278129,6.571183579
ENSG00000102898,8.730574148,8.773975301
ENSG00000226725,2.932048617,2.550015803
ENSG00000231105,2.958325826,1.992024572
ENSG00000214691,2.469637369,2.408871793
ENSG00000153214,6.332780348,6.289840203
ENSG00000112031,7.297400917,7.275450541
ENSG00000251059,2.403041754,3.236284479
ENSG00000104936,9.296590197,9.553091228
ENSG00000106366,7.886243786,7.964573018
ENSG00000136574,5.015184644,4.763177304
ENSG00000074621,5.2179394,5.318814376
ENSG00000213370,5.57679417,5.447252111
ENSG00000250838,5.514342421,5.307896734
ENSG00000204287,6.410154324,6.468394226
ENSG00000139644,12.75843853,12.78540154
ENSG00000182944,7.792263127,7.999612412
ENSG00000043355,3.386401117,3.456755011
ENSG00000150347,2.543647259,1.846538828
ENSG00000178243,10.53333086,10.41299885
ENSG00000168676,6.401537356,6.509546791
ENSG00000224914,9.514689986,9.580739821
ENSG00000153495,2.969751247,2.926674644
ENSG00000270601,3.379163811,3.048800116
ENSG00000251224,2.490111896,1.571459173
ENSG00000103275,10.27983871,10.32968295
ENSG00000253716,8.974287184,8.955974591
ENSG00000101391,9.929718597,9.983246778
ENSG00000221978,7.265183475,7.554408952
ENSG00000146233,5.550183042,5.406069101
ENSG00000118418,11.07206074,11.01914428
ENSG00000163378,2.874200382,3.172970431
ENSG00000140479,7.917529902,7.93916098
ENSG00000249286,7.086237104,6.993164967
ENSG00000105808,4.328144993,4.197915324
ENSG00000108799,8.228920083,8.309358542
ENSG00000225479,2.076714869,2.373943779
ENSG00000134444,6.8844376,6.884014871
ENSG00000134571,5.022932983,4.901157902
ENSG00000237945,4.415194203,4.397864144
ENSG00000119328,8.071242831,8.098090426
ENSG00000151422,5.302328186,5.21322876
ENSG00000110344,10.82959038,10.80809999
ENSG00000142609,5.216192614,5.134684164
ENSG00000251536,3.195767389,3.167044075
ENSG00000221978,9.951093746,10.26724323
ENSG00000259434,4.034091064,4.118443594
ENSG00000237943,7.371205028,7.291974392
ENSG00000265907,5.474181331,5.726293873
ENSG00000143319,7.661592941,7.735552574
ENSG00000205856,1.301723627,1.99001578
ENSG00000161040,2.799527923,3.065442541
ENSG00000198198,3.044038591,3.214472757
ENSG00000128487,7.270047912,7.357368887
ENSG00000112297,7.10815611,7.134743638
ENSG00000065054,9.594285278,9.625272436
ENSG00000126878,2.178464265,2.862064119
ENSG00000168255,10.30680376,10.30423646
ENSG00000101220,11.11348529,11.13090946
ENSG00000250337,6.064023532,6.234787576
ENSG00000067177,3.092135832,3.405175161
ENSG00000176092,2.627866288,2.665308623
ENSG00000163156,10.11190526,10.15397105
ENSG00000182263,3.69944341,3.574555776
ENSG00000171862,8.668271382,8.645414565
ENSG00000079308,9.227816438,9.245580258
ENSG00000189334,4.35921286,4.32989253
ENSG00000118971,7.565210879,7.577518336
ENSG00000264707,1.58454111,2.097608993
ENSG00000052723,8.497250926,8.436944478
ENSG00000246528,3.346601658,3.102040627
ENSG00000116871,9.89787928,9.941620064
ENSG00000177000,3.601808644,3.705197827
ENSG00000135740,5.30150405,4.973279182
ENSG00000188243,3.693272153,3.713181026
ENSG00000205403,9.258549417,9.257531792
ENSG00000169019,8.850365809,8.830855854
ENSG00000080709,2.353552102,2.533269121
ENSG00000153904,10.39849407,10.43774563
ENSG00000137413,5.092614108,5.073204485
ENSG00000164440,2.772784734,2.799712962
ENSG00000225929,3.240869603,2.946619028
ENSG00000119685,4.301389754,4.162966574
ENSG00000237576,2.244541544,2.55727225
ENSG00000170634,7.615468583,7.558177371
ENSG00000114544,10.82483593,10.89696297
ENSG00000155850,8.554686819,8.512564505
ENSG00000277157,8.373229133,8.283023583
ENSG00000127870,8.705531973,8.741949194
ENSG00000136834,3.547699896,3.569915864
ENSG00000288701,7.84763245,7.661252415
ENSG00000136383,5.238044849,5.24609456
ENSG00000122644,7.062123334,7.078045347
ENSG00000232363,6.626829891,5.503358798
ENSG00000128585,7.33983656,7.156060943
ENSG00000229372,3.583533828,3.017344852
ENSG00000135968,6.352580303,6.156134188
ENSG00000255191,3.281310594,2.904066744
ENSG00000136643,6.450871304,6.454630455
ENSG00000236852,9.122884813,9.021635803
ENSG00000081307,8.220770366,8.264312518
ENSG00000166965,8.441610876,8.573827374
ENSG00000005075,11.25776676,11.27242162
ENSG00000280081,4.645747584,4.645697776
ENSG00000243613,5.013999821,4.816492839
ENSG00000269364,5.134112802,4.748181838
ENSG00000119397,3.893469275,4.094775845
ENSG00000132837,5.771895852,5.694406155
ENSG00000131791,9.827248104,9.740799731
ENSG00000075539,6.568615787,6.34449231
ENSG00000174827,10.59419182,10.62915972
ENSG00000204116,5.538480944,5.299919855
ENSG00000175265,7.502888701,7.796093265
ENSG00000167637,6.458930457,6.64048319
ENSG00000162086,6.04645859,6.309387385
ENSG00000127863,3.291293715,3.510872419
ENSG00000272196,12.61469535,12.57856586
ENSG00000105889,8.219074686,8.168896634
ENSG00000167904,7.222218212,7.135312542
ENSG00000230101,5.879722701,5.844610546
ENSG00000103599,2.671874496,2.78258466
ENSG00000139734,3.384429142,3.177776976
ENSG00000157654,4.074229072,4.690414865
ENSG00000218198,14.19516685,14.14233445
ENSG00000100526,4.608192401,4.67786623
ENSG00000255929,2.883832573,3.791250315
ENSG00000196369,7.272485824,7.240524885
ENSG00000213386,6.414465151,6.513757596
ENSG00000278249,5.925717888,5.889642971
ENSG00000133678,4.798455119,4.837427139
ENSG00000134308,12.36864357,12.40475495
ENSG00000197579,6.378306689,6.176456122
ENSG00000071994,8.376887862,8.385601778
ENSG00000125755,12.07701217,12.1047136
ENSG00000175048,9.809726307,9.756560489
ENSG00000225733,9.561745002,9.302155861
ENSG00000139437,5.739483297,5.914569178
ENSG00000106125,2.732117588,3.034785799
ENSG00000116209,2.121845118,1.8672699
ENSG00000148219,8.191326546,8.040807675
ENSG00000148935,7.006560163,7.08725057
ENSG00000102743,7.551487336,7.580854711
ENSG00000177551,5.624071879,5.60428846
ENSG00000176834,7.573355616,7.514036672
ENSG00000223382,5.187853607,5.080520856
ENSG00000256181,4.327358753,4.426021521
ENSG00000170209,4.485541627,4.834253926
ENSG00000283826,5.87333974,5.745478186
ENSG00000075388,2.104635753,1.086370494
ENSG00000173113,12.5201513,12.47433613
ENSG00000171450,7.036869573,6.226121704
ENSG00000260062,2.676358878,2.40156911
ENSG00000185507,8.771285752,8.8703015
ENSG00000068745,10.6131853,10.77545268
ENSG00000105327,9.925246333,9.983244166
ENSG00000225064,3.782183315,3.753588641
ENSG00000185019,5.231754627,5.272194678
ENSG00000212899,13.27923448,13.30898957
ENSG00000123064,7.131284966,7.005946246
ENSG00000248049,3.847142674,3.961606466
ENSG00000184307,3.603464038,3.478981158
ENSG00000105649,7.030992602,7.048801255
ENSG00000171560,11.32609145,11.43449773
ENSG00000087299,3.382536594,3.338117975
ENSG00000035862,13.45334778,13.46314697
ENSG00000244731,8.556663204,8.498791177
ENSG00000265995,3.006217135,3.035262135
ENSG00000248968,3.587935032,3.354884635
ENSG00000175866,6.98484876,7.026453504
ENSG00000023171,6.087301491,5.948813462
ENSG00000162385,8.383040543,8.375024586
ENSG00000130638,6.041653362,6.149481465
ENSG00000182944,8.813731829,8.92020118
ENSG00000276409,5.60840314,5.609444961
ENSG00000230102,3.010153914,3.211142087
ENSG00000144331,6.299457974,6.226510202
ENSG00000176386,10.04169183,9.95556614
ENSG00000121753,3.663455603,4.087085558
ENSG00000229590,5.127161212,5.143417667
ENSG00000157600,4.00784719,4.212059308
ENSG00000249407,1.506791776,2.371400972
ENSG00000229266,4.338160958,4.627567525
ENSG00000177291,10.09915288,10.22019322
ENSG00000173039,8.261586245,8.359844197
ENSG00000100413,9.296183835,9.309666317
ENSG00000118961,5.611927199,5.673997668
ENSG00000080371,6.597104901,6.57894199
ENSG00000071794,7.985830569,7.836677684
ENSG00000112339,2.41642553,2.496321092
ENSG00000165059,3.350045149,2.966694961
ENSG00000100242,7.796019893,7.795665049
ENSG00000256667,2.528176735,2.434709748
ENSG00000167081,7.380847459,7.259008462
ENSG00000155975,8.242938608,8.172177866
ENSG00000101246,5.873739715,6.158431718
ENSG00000271848,6.103845414,6.007686847
ENSG00000104904,15.08521991,15.08573901
ENSG00000253898,6.810304129,6.758832887
ENSG00000137207,11.2346808,11.28482341
ENSG00000186056,2.603956193,2.408687681
ENSG00000279607,3.16159967,2.630799382
ENSG00000118762,9.59608529,9.577251751
ENSG00000162378,7.51714164,7.309881835
ENSG00000204904,4.395055281,4.227354105
ENSG00000134265,8.718260559,8.783729649
ENSG00000111799,9.625381248,9.693786344
ENSG00000183337,5.455419153,5.529568864
ENSG00000172954,4.397527097,4.197430532
ENSG00000251580,4.827630555,4.869365043
ENSG00000236724,2.932169013,2.048091937
ENSG00000242861,7.146901182,7.18488607
ENSG00000256642,3.412261722,2.499271285
ENSG00000171703,4.392374519,3.899370039
ENSG00000253408,5.577202082,5.428052078
ENSG00000099399,3.86636234,3.711367133
ENSG00000249840,10.1398638,10.10072264
ENSG00000214050,5.753004103,5.716986002
ENSG00000165511,3.810263121,3.204756115
ENSG00000248333,8.841429452,8.583574289
ENSG00000169738,13.81014452,13.76887165
ENSG00000198496,5.146077008,5.072435117
ENSG00000253474,3.825585684,3.38966943
ENSG00000168016,5.159840451,5.146014377
ENSG00000249413,6.307377562,6.283775954
ENSG00000167721,16.31594137,16.31092642
ENSG00000183935,4.241964576,3.996891434
ENSG00000173559,10.33138503,10.6269866
ENSG00000110108,10.39717436,10.36182096
ENSG00000118420,4.899107417,4.873013716
ENSG00000099377,10.16000816,10.26646
ENSG00000204248,7.477262619,7.686705326
ENSG00000248905,6.216457733,5.871349738
ENSG00000099810,6.333866851,6.360799557
ENSG00000163900,7.634190015,7.626379364
ENSG00000167526,11.8928283,12.00491153
ENSG00000105136,2.560629254,2.588100613
ENSG00000183605,9.417177142,9.567101653
ENSG00000100938,11.28065712,11.32538379
ENSG00000237159,6.747576041,6.240289195
ENSG00000128965,3.207190023,2.947753808
ENSG00000119723,7.592919124,7.608953443
ENSG00000227057,6.125420576,6.155012543
ENSG00000141867,4.676540514,4.730315422
ENSG00000071082,14.90980626,14.85887561
ENSG00000169891,6.746709802,6.63152775
ENSG00000197044,7.061504867,7.04566854
ENSG00000224616,4.021852208,4.167872781
ENSG00000123992,6.681730737,6.727007737
ENSG00000205755,3.255602839,2.624661571
ENSG00000170832,6.071976097,6.160102095
ENSG00000143756,7.720125342,7.752210723
ENSG00000169925,8.210107651,7.965177355
ENSG00000231500,13.21952172,13.27637684
ENSG00000113387,7.57896458,7.589654745
ENSG00000144426,7.017158159,6.931573347
ENSG00000118960,3.872974506,4.272556661
ENSG00000247240,4.769508334,4.700594657
ENSG00000002834,3.221062717,3.245275572
ENSG00000127948,11.32119201,11.36480942
ENSG00000259285,5.892229026,6.085514855
ENSG00000144115,5.676159027,5.784087912
ENSG00000188778,2.805972835,3.225680789
ENSG00000106128,2.190297807,2.307966471
ENSG00000084652,11.13943593,11.16390055
ENSG00000136731,8.547075681,8.335527419
ENSG00000088726,4.925094413,5.549406502
ENSG00000189145,7.608130562,7.535956509
ENSG00000160199,7.690210632,7.733959233
ENSG00000213365,9.097837886,9.041898001
ENSG00000089558,0.964213948,1.871504747
ENSG00000213593,10.44127971,10.39513736
ENSG00000156261,11.02429692,11.03730364
ENSG00000106460,10.17890899,10.19492292
ENSG00000108518,10.40899541,10.46733841
ENSG00000167302,10.57101399,10.84533702
ENSG00000145882,6.837329326,6.969288716
ENSG00000254093,6.953082726,6.703338731
ENSG00000274827,4.906545736,5.106620162
ENSG00000266865,2.891055315,3.029518045
ENSG00000031698,11.56794925,11.56106324
ENSG00000213339,4.85029191,5.080239807
ENSG00000133943,9.343183899,9.350407969
ENSG00000237975,5.084431173,4.89073373
ENSG00000123870,5.808441934,5.889948703
ENSG00000092108,9.699858344,9.678921852
ENSG00000101236,6.851733817,6.723622318
ENSG00000068878,5.921964642,5.959394748
ENSG00000115607,6.882134176,6.839893434
ENSG00000278828,4.073729171,3.999013455
ENSG00000149968,6.155576128,6.230905829
ENSG00000105856,7.923094859,7.876861673
ENSG00000006534,5.627499513,5.636371058
ENSG00000245293,3.162782317,2.774398774
ENSG00000185158,3.881867534,3.516640061
ENSG00000164508,4.937095308,4.622872008
ENSG00000239305,3.877941692,4.197864377
ENSG00000165219,5.998529991,5.847758412
ENSG00000257453,7.109497538,6.74566374
ENSG00000065883,5.301991385,5.023475224
ENSG00000183323,8.588364714,8.479580779
ENSG00000136811,5.058758856,5.047656364
ENSG00000100038,6.087182629,6.324993846
ENSG00000151135,10.53486474,10.52654165
ENSG00000162390,5.430605627,4.292732733
ENSG00000260916,7.252281345,7.08263948
ENSG00000152147,9.979463043,9.920541291
ENSG00000156475,5.159718962,5.013695974
ENSG00000105122,2.487435781,2.515904178
ENSG00000197893,3.881343265,3.802335179
ENSG00000189143,4.598022007,4.341910175
ENSG00000172469,4.698023997,4.452545806
ENSG00000236790,4.788222275,4.547644951
ENSG00000229613,4.715058798,4.389729211
ENSG00000253819,6.176258529,6.125887415
ENSG00000171862,7.95435527,7.952737311
ENSG00000245281,3.142996074,3.213715222
ENSG00000108433,6.811179299,6.876328121
ENSG00000134955,4.015252772,3.574782925
ENSG00000257057,5.910743925,5.861347812
ENSG00000104679,8.136528686,8.173764551
ENSG00000257002,3.239831484,3.121120231
ENSG00000171992,9.354114796,9.324382322
ENSG00000245904,5.755046047,5.729725706
ENSG00000137960,4.107192056,4.194817319
ENSG00000130158,5.733930521,5.943135987
ENSG00000186908,7.483514941,7.512801522
ENSG00000146839,4.31471136,4.41158727
ENSG00000087086,15.61621178,15.69782972
ENSG00000259715,6.08789648,6.276364878
ENSG00000124214,10.54919363,10.47938659
ENSG00000160606,8.501093443,8.601162365
ENSG00000229721,3.485944018,3.655216362
ENSG00000229111,2.853384063,3.37418893
ENSG00000064545,11.21031296,11.16765701
ENSG00000241288,5.930049488,5.821915207
ENSG00000124588,5.201893446,5.305821763
ENSG00000140564,6.513294357,6.611147513
ENSG00000231312,9.43521197,9.232381011
